block_id,block_name,service_name,rank_in_block
221,DANTAN-I,Apply - Payment of WBSEDCL Electricity Bill,1
221,DANTAN-I,Application for Income Certificates,2
221,DANTAN-I,Search - Status of Application of Swasthya Sathi Card,3
221,DANTAN-I,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form Â B),4
221,DANTAN-I,Apply - GP Certificate,5
221,DANTAN-I,Search - Gram Panchayat Tax Payment,6
222,DANTAN-II,Apply - Payment of WBSEDCL Electricity Bill,1
222,DANTAN-II,Application for Income Certificates,2
222,DANTAN-II,Apply - GP Certificate,3
222,DANTAN-II,Search - Bangla Awas Yojana,4
222,DANTAN-II,Caste Certificate,5
222,DANTAN-II,Search - GRN Information,6
223,DEBRA,Apply - Payment of WBSEDCL Electricity Bill,1
223,DEBRA,Application for Income Certificates,2
223,DEBRA,Apply - GP Certificate,3
223,DEBRA,Apply - Land Revenue (Khajna),4
223,DEBRA,Payment History - WBSEDCL,5
223,DEBRA,Caste Certificate,6
224,KESHIARY,Caste Certificate,1
224,KESHIARY,Apply - Payment of WBSEDCL Electricity Bill,2
224,KESHIARY,Search - Status of Application of Swasthya Sathi Card,3
224,KESHIARY,Search - Application Status of Digital Ration Card Application,4
224,KESHIARY,Info - Old Age Pension Scheme,5
224,KESHIARY,Application for Income Certificates,6
225,KHARAGPUR-I,Apply - Payment of WBSEDCL Electricity Bill,1
225,KHARAGPUR-I,Caste Certificate,2
225,KHARAGPUR-I,Apply - Land Revenue (Khajna),3
225,KHARAGPUR-I,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
225,KHARAGPUR-I,Application for Income Certificates,5
225,KHARAGPUR-I,Apply - GP Certificate,6
226,KHARAGPUR-II,Apply - Payment of WBSEDCL Electricity Bill,1
226,KHARAGPUR-II,Application for Income Certificates,2
226,KHARAGPUR-II,Search - Application Status of Digital Ration Card Application,3
226,KHARAGPUR-II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
226,KHARAGPUR-II,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
226,KHARAGPUR-II,Caste Certificate,6
227,MOHANPUR,Apply - Payment of WBSEDCL Electricity Bill,1
227,MOHANPUR,Application for Income Certificates,2
227,MOHANPUR,Apply - GP Certificate,3
227,MOHANPUR,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
227,MOHANPUR,Caste Certificate,5
227,MOHANPUR,Apply - Local Residence (Domicile) Certificate,6
228,NARAYANGARH,Apply - Payment of WBSEDCL Electricity Bill,1
228,NARAYANGARH,Application for Income Certificates,2
228,NARAYANGARH,Search - Status of Application of Swasthya Sathi Card,3
228,NARAYANGARH,Caste Certificate,4
228,NARAYANGARH,Apply - GP Certificate,5
228,NARAYANGARH,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
229,PINGLA,Apply - Payment of WBSEDCL Electricity Bill,1
229,PINGLA,Status of Application (Krishak Bandhu),2
229,PINGLA,Application for Income Certificates,3
229,PINGLA,Search - Status of Application of Swasthya Sathi Card,4
229,PINGLA,Info - Old Age Pension Scheme,5
229,PINGLA,Apply - GP Certificate,6
230,SABANG,Apply - Payment of WBSEDCL Electricity Bill,1
230,SABANG,Search - Status of Application of Swasthya Sathi Card,2
230,SABANG,Status of Application (Krishak Bandhu),3
230,SABANG,Application for Income Certificates,4
230,SABANG,Info - Old Age Pension Scheme,5
230,SABANG,Caste Certificate,6
231,GARHBETA-I,Apply - Payment of WBSEDCL Electricity Bill,1
231,GARHBETA-I,Modify - Add member / FPS of Ration Card Holder,2
231,GARHBETA-I,Search - Download of e-Ration Card,3
231,GARHBETA-I,Search - Application Status of Digital Ration Card Application,4
231,GARHBETA-I,Application for Income Certificates,5
231,GARHBETA-I,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
232,GARHBETA-II,Apply - Payment of WBSEDCL Electricity Bill,1
232,GARHBETA-II,Apply - OPD Registration,2
232,GARHBETA-II,Application for Income Certificates,3
232,GARHBETA-II,Caste Certificate,4
232,GARHBETA-II,Apply - GP Certificate,5
232,GARHBETA-II,Search - Status of Application of Swasthya Sathi Card,6
233,GARHBETA-III,Apply - Payment of WBSEDCL Electricity Bill,1
233,GARHBETA-III,Application for Income Certificates,2
233,GARHBETA-III,Search - Schedule Paddy Sale,3
233,GARHBETA-III,Search - Download of e-Ration Card,4
233,GARHBETA-III,Apply - GP Certificate,5
233,GARHBETA-III,Caste Certificate,6
234,KESHPUR,Apply - Payment of WBSEDCL Electricity Bill,1
234,KESHPUR,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
234,KESHPUR,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
234,KESHPUR,Application for Income Certificates,4
234,KESHPUR,Apply - GP Certificate,5
234,KESHPUR,Modify - Add member / FPS of Ration Card Holder,6
235,MIDNAPORE SADAR,Apply - Payment of WBSEDCL Electricity Bill,1
235,MIDNAPORE SADAR,Application for Income Certificates,2
235,MIDNAPORE SADAR,Apply - Land Revenue (Khajna),3
235,MIDNAPORE SADAR,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
235,MIDNAPORE SADAR,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
235,MIDNAPORE SADAR,Apply - OPD Registration,6
236,SALBONI,Apply - Payment of WBSEDCL Electricity Bill,1
236,SALBONI,Application for Income Certificates,2
236,SALBONI,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
236,SALBONI,Caste Certificate,4
236,SALBONI,Search - Gram Panchayat Tax Payment,5
236,SALBONI,Apply - GP Certificate,6
237,AUSGRAM I,Caste Certificate,1
237,AUSGRAM I,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
237,AUSGRAM I,Search - Status of Application of Swasthya Sathi Card,3
237,AUSGRAM I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
237,AUSGRAM I,Search - Application Status of Digital Ration Card Application,5
237,AUSGRAM I,Search - Download of e-Ration Card,6
238,AUSGRAM II,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
238,AUSGRAM II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
238,AUSGRAM II,Application for Income Certificates,3
238,AUSGRAM II,Caste Certificate,4
238,AUSGRAM II,Search - Application Status of Digital Ration Card Application,5
238,AUSGRAM II,Apply - Payment of WBSEDCL Electricity Bill,6
239,BHATAR,Search - Status of Application of Swasthya Sathi Card,1
239,BHATAR,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
239,BHATAR,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
239,BHATAR,Search - Application Status of Digital Ration Card Application,4
239,BHATAR,Caste Certificate,5
239,BHATAR,Application for Income Certificates,6
240,GALSI I,Application for Income Certificates,1
240,GALSI I,Apply - Payment of WBSEDCL Electricity Bill,2
240,GALSI I,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
240,GALSI I,Apply - Plot Information,4
240,GALSI I,Search - Application Status of Digital Ration Card Application,5
240,GALSI I,Caste Certificate,6
241,GALSI II,Application for Income Certificates,1
241,GALSI II,Apply - Payment of WBSEDCL Electricity Bill,2
241,GALSI II,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
241,GALSI II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
241,GALSI II,Caste Certificate,5
241,GALSI II,Search - Application Status of Digital Ration Card Application,6
242,BURDWAN I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
242,BURDWAN I,Application for Income Certificates,2
242,BURDWAN I,Search - Application Status of Digital Ration Card Application,3
242,BURDWAN I,Caste Certificate,4
242,BURDWAN I,Apply - Download and Print Birth Certificate,5
242,BURDWAN I,Search - Download of e-Ration Card,6
243,BURDWAN II,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
243,BURDWAN II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
243,BURDWAN II,Application for Income Certificates,3
243,BURDWAN II,Apply - Payment of WBSEDCL Electricity Bill,4
243,BURDWAN II,Search - Application Status of Digital Ration Card Application,5
243,BURDWAN II,Caste Certificate,6
244,MEMARI I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
244,MEMARI I,Application for Income Certificates,2
244,MEMARI I,Caste Certificate,3
244,MEMARI I,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
244,MEMARI I,Search - Status of Application of Swasthya Sathi Card,5
244,MEMARI I,Apply - Payment of WBSEDCL Electricity Bill,6
245,MEMARI II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
245,MEMARI II,Caste Certificate,2
245,MEMARI II,Search - Application Status of Digital Ration Card Application,3
245,MEMARI II,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
245,MEMARI II,Search - Download of e-Ration Card,5
245,MEMARI II,Search - Status of Application of Swasthya Sathi Card,6
246,JAMALPUR,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
246,JAMALPUR,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
246,JAMALPUR,Modify - Add member / FPS of Ration Card Holder,3
246,JAMALPUR,Caste Certificate,4
246,JAMALPUR,Search - Application Status of Digital Ration Card Application,5
246,JAMALPUR,Apply - Payment of WBSEDCL Electricity Bill,6
247,RAINA I,Apply - Payment of WBSEDCL Electricity Bill,1
247,RAINA I,Application for Income Certificates,2
247,RAINA I,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
247,RAINA I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
247,RAINA I,Search - Application Status of Digital Ration Card Application,5
247,RAINA I,Search - Download of e-Ration Card,6
248,RAINA II,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
248,RAINA II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
248,RAINA II,Search - Application Status of Digital Ration Card Application,3
248,RAINA II,Search - Download of e-Ration Card,4
248,RAINA II,Apply - New Digital Ration Card,5
248,RAINA II,Modify - Add member / FPS of Ration Card Holder,6
249,KHANDAGHOSH,Caste Certificate,1
249,KHANDAGHOSH,Status of Application (Krishak Bandhu),2
249,KHANDAGHOSH,Application for Income Certificates,3
249,KHANDAGHOSH,Apply - Payment of WBSEDCL Electricity Bill,4
249,KHANDAGHOSH,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
249,KHANDAGHOSH,Search - Application Status of Digital Ration Card Application,6
250,MONGALKOTE,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
250,MONGALKOTE,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
250,MONGALKOTE,Application for Income Certificates,3
250,MONGALKOTE,Apply - Payment of WBSEDCL Electricity Bill,4
250,MONGALKOTE,Search - Application Status of Digital Ration Card Application,5
250,MONGALKOTE,Search - Download of e-Ration Card,6
251,KETUGRAM I,Application for Income Certificates,1
251,KETUGRAM I,Search - Status of Application of Swasthya Sathi Card,2
251,KETUGRAM I,Status of Application (Krishak Bandhu),3
251,KETUGRAM I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
251,KETUGRAM I,Apply - Payment of WBSEDCL Electricity Bill,5
251,KETUGRAM I,Apply - Submission of Form for Electoral Roll,6
252,KETUGRAM II,Application for Income Certificates,1
252,KETUGRAM II,eDistrict Dashboard,2
252,KETUGRAM II,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
252,KETUGRAM II,Search - Status of Application of Swasthya Sathi Card,4
252,KETUGRAM II,Apply - Local Residence (Domicile) Certificate,5
252,KETUGRAM II,Apply - Ordinary Residencial Certificate,6
253,KATWA I,Apply - Payment of WBSEDCL Electricity Bill,1
253,KATWA I,Apply - Submission of Form for Electoral Roll,2
253,KATWA I,Search - Status of Application of Swasthya Sathi Card,3
253,KATWA I,Caste Certificate,4
253,KATWA I,Search - Application Status of Digital Ration Card Application,5
253,KATWA I,Status of Application (Krishak Bandhu),6
254,KATWA II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
254,KATWA II,Application for Income Certificates,2
254,KATWA II,Apply - OPD Registration,3
254,KATWA II,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
254,KATWA II,Modify - Add member / FPS of Ration Card Holder,5
254,KATWA II,Apply - Payment of WBSEDCL Electricity Bill,6
255,PURBASTHALI I,Search - Status of Application of Swasthya Sathi Card,1
255,PURBASTHALI I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
255,PURBASTHALI I,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
255,PURBASTHALI I,Apply - Payment of WBSEDCL Electricity Bill,4
255,PURBASTHALI I,Modify - Add member / FPS of Ration Card Holder,5
255,PURBASTHALI I,Search - Download of e-Ration Card,6
256,PURBASTHALI II,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
256,PURBASTHALI II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
256,PURBASTHALI II,Apply - Payment of WBSEDCL Electricity Bill,3
256,PURBASTHALI II,Search - Application Status of Digital Ration Card Application,4
256,PURBASTHALI II,Modify - Add member / FPS of Ration Card Holder,5
256,PURBASTHALI II,Application for Income Certificates,6
257,KALNA I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
257,KALNA I,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
257,KALNA I,Apply - Payment of WBSEDCL Electricity Bill,3
257,KALNA I,Apply - Submission of Form for Electoral Roll,4
257,KALNA I,Application for Income Certificates,5
257,KALNA I,Search - Application Status of Digital Ration Card Application,6
258,KALNA II,Search - Application Status of Digital Ration Card Application,1
258,KALNA II,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
258,KALNA II,Application for Income Certificates,3
258,KALNA II,Search - Status of Application of Swasthya Sathi Card,4
258,KALNA II,Search - Download of e-Ration Card,5
258,KALNA II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
259,MANTESWAR,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
259,MANTESWAR,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
259,MANTESWAR,Apply - Payment of WBSEDCL Electricity Bill,3
259,MANTESWAR,Application for Income Certificates,4
259,MANTESWAR,Search - Application Status of Digital Ration Card Application,5
259,MANTESWAR,Search - Download of e-Ration Card,6
260,TAMLUK,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
260,TAMLUK,Status of Application (Krishak Bandhu),2
260,TAMLUK,Search - Application Status of Digital Ration Card Application,3
260,TAMLUK,Search - Download of e-Ration Card,4
260,TAMLUK,Search - GRN Information,5
260,TAMLUK,Apply - Verification of Electoral Roll Online,6
261,SAHID MATANGINI,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
261,SAHID MATANGINI,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
261,SAHID MATANGINI,Search - Download of e-Ration Card,3
261,SAHID MATANGINI,Search - Application Status of Digital Ration Card Application,4
261,SAHID MATANGINI,Apply - Payment of WBSEDCL Electricity Bill,5
261,SAHID MATANGINI,Modify - Add member / FPS of Ration Card Holder,6
262,PANSKURA,Apply - Payment of WBSEDCL Electricity Bill,1
262,PANSKURA,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
262,PANSKURA,Search - Download of e-Ration Card,3
262,PANSKURA,Apply - Samajik Suraksha Yojana Application ,4
262,PANSKURA,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
262,PANSKURA,Search - Price Information,6
263,KOLAGHAT,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
263,KOLAGHAT,Search - Status of Application of Swasthya Sathi Card,2
263,KOLAGHAT,Application for Income Certificates,3
263,KOLAGHAT,Search - Download of e-Ration Card,4
263,KOLAGHAT,Status of Application (Krishak Bandhu),5
263,KOLAGHAT,Payment - Tax or Fees,6
264,MOYNA,Application for Income Certificates,1
264,MOYNA,Apply - Payment of WBSEDCL Electricity Bill,2
264,MOYNA,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
264,MOYNA,Apply - ROR Application ,4
264,MOYNA,Apply - Plot Information,5
264,MOYNA,Search - GRN Information,6
265,NANDAKUMAR,Search - Status of Application of Swasthya Sathi Card,1
265,NANDAKUMAR,Apply - Payment of WBSEDCL Electricity Bill,2
265,NANDAKUMAR,Status of Application (Krishak Bandhu),3
265,NANDAKUMAR,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
265,NANDAKUMAR,Search - Application Status of Digital Ration Card Application,5
265,NANDAKUMAR,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
266,CHANDIPUR,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
266,CHANDIPUR,Search - Download of e-Ration Card,2
266,CHANDIPUR,Search - Status of Application of Swasthya Sathi Card,3
266,CHANDIPUR,Status of Application (Krishak Bandhu),4
266,CHANDIPUR,Application for Income Certificates,5
266,CHANDIPUR,Modify - Member Name Correction after Receiving Card (Form Â C),6
267,HALDIA,Search - Status of Application of Swasthya Sathi Card,1
267,HALDIA,Apply - ROR Application ,2
267,HALDIA,Status of Application (Krishak Bandhu),3
267,HALDIA,Apply - Land Revenue (Khajna),4
267,HALDIA,Search - Application Status of Digital Ration Card Application,5
267,HALDIA,Apply - Payment of WBSEDCL Electricity Bill,6
268,MAHISHADAL,Search - Application Status of Digital Ration Card Application,1
268,MAHISHADAL,Payment - e-Payment Stamp Duty & Registration Fees,2
268,MAHISHADAL,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
268,MAHISHADAL,Search - Download of e-Ration Card,4
268,MAHISHADAL,Apply - New Digital Ration Card,5
268,MAHISHADAL,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
269,NANDIGRAM I,Apply - OPD Registration,1
269,NANDIGRAM I,Application for Income Certificates,2
269,NANDIGRAM I,Apply - Plot Information,3
269,NANDIGRAM I,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
269,NANDIGRAM I,Apply - Payment of WBSEDCL Electricity Bill,5
269,NANDIGRAM I,Search - GRN Information,6
270,NANDIGRAM II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
270,NANDIGRAM II,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
270,NANDIGRAM II,Search - Status of Application of Swasthya Sathi Card,3
270,NANDIGRAM II,Application for Income Certificates,4
270,NANDIGRAM II,Apply - Payment of WBSEDCL Electricity Bill,5
270,NANDIGRAM II,Search - Download of e-Ration Card,6
271,SUTAHATA,Apply - Land Revenue (Khajna),1
271,SUTAHATA,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
271,SUTAHATA,Payment - e-Payment Stamp Duty & Registration Fees,3
271,SUTAHATA,Search - Application Status of Digital Ration Card Application,4
271,SUTAHATA,Search - Status of Application of Swasthya Sathi Card,5
271,SUTAHATA,Status of Application (Krishak Bandhu),6
272,PATASHPUR I,Search - Status of Application of Swasthya Sathi Card,1
272,PATASHPUR I,Status of Application (Krishak Bandhu),2
272,PATASHPUR I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
272,PATASHPUR I,Search - Application Status of Digital Ration Card Application,4
272,PATASHPUR I,Search - Download of e-Ration Card,5
272,PATASHPUR I,Application for Income Certificates,6
273,PATASHPUR II,Status of Application (Krishak Bandhu),1
273,PATASHPUR II,Search - Application Status of Digital Ration Card Application,2
273,PATASHPUR II,Application for Income Certificates,3
273,PATASHPUR II,Search - Download of e-Ration Card,4
273,PATASHPUR II,Apply - Krishak Bandhu Scheme,5
273,PATASHPUR II,Search - Status of Application of Swasthya Sathi Card,6
274,BHAGABANPUR I,Search - Price Information,1
274,BHAGABANPUR I,Application for Income Certificates,2
274,BHAGABANPUR I,Status of Application (Krishak Bandhu),3
274,BHAGABANPUR I,eDistrict Dashboard,4
274,BHAGABANPUR I,Apply - FPC Enrollment,5
274,BHAGABANPUR I,Apply - ROR Application ,6
275,EGRA I,Application for Income Certificates,1
275,EGRA I,Apply - ROR Application ,2
275,EGRA I,Apply - Submission of Form for Electoral Roll,3
275,EGRA I,Payment - e-Payment Stamp Duty & Registration Fees,4
275,EGRA I,Search - GRN Information,5
275,EGRA I,Status of Application (Krishak Bandhu),6
276,EGRA II,Search - Status of Application of Swasthya Sathi Card,1
276,EGRA II,Status of Application (Krishak Bandhu),2
276,EGRA II,Apply - Krishak Bandhu Scheme,3
276,EGRA II,Search - Application Status of Digital Ration Card Application,4
276,EGRA II,Apply - Payment of WBSEDCL Electricity Bill,5
276,EGRA II,Info - Old Age Pension Scheme,6
277,KHEJURI I,Search - Status of Application of Swasthya Sathi Card,1
277,KHEJURI I,Application for Income Certificates,2
277,KHEJURI I,Status of Application (Krishak Bandhu),3
277,KHEJURI I,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
277,KHEJURI I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
277,KHEJURI I,Apply - ROR Application ,6
278,KHEJURI II,Search - Status of Application of Swasthya Sathi Card,1
278,KHEJURI II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
278,KHEJURI II,Search - Application Status of Digital Ration Card Application,3
278,KHEJURI II,Apply - Payment of WBSEDCL Electricity Bill,4
278,KHEJURI II,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
278,KHEJURI II,Modify - Member Name Correction after Receiving Card (Form Â C),6
279,BHAGABANPUR II,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
279,BHAGABANPUR II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
279,BHAGABANPUR II,Apply - Payment of WBSEDCL Electricity Bill,3
279,BHAGABANPUR II,Search - Download of e-Ration Card,4
279,BHAGABANPUR II,Status of Application (Krishak Bandhu),5
279,BHAGABANPUR II,Search - GRN Information,6
280,RAMNAGAR I,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
280,RAMNAGAR I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
280,RAMNAGAR I,Search - Status of Application of Swasthya Sathi Card,3
280,RAMNAGAR I,Search - Application Status of Digital Ration Card Application,4
280,RAMNAGAR I,Apply - Payment of WBSEDCL Electricity Bill,5
280,RAMNAGAR I,Modify - Member Name Correction after Receiving Card (Form Â C),6
281,RAMNAGAR II,Application for Income Certificates,1
281,RAMNAGAR II,Apply - Payment of WBSEDCL Electricity Bill,2
281,RAMNAGAR II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
281,RAMNAGAR II,Search - Deed by Deed Number & Query Number ,4
281,RAMNAGAR II,Apply - Local Residence (Domicile) Certificate,5
281,RAMNAGAR II,Search - Download of e-Ration Card,6
282,CONTAI I,Search - Status of Application of Swasthya Sathi Card,1
282,CONTAI I,Application for Income Certificates,2
282,CONTAI I,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
282,CONTAI I,Status of Application (Krishak Bandhu),4
282,CONTAI I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
282,CONTAI I,Caste Certificate,6
283,DESHAPRAN,Apply - ROR Application ,1
283,DESHAPRAN,Application for Income Certificates,2
283,DESHAPRAN,Apply - Conversion Application,3
283,DESHAPRAN,Search - GRN Information,4
283,DESHAPRAN,eDistrict Dashboard,5
283,DESHAPRAN,Apply - Samajik Suraksha Yojana Application ,6
284,CONTAI III,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
284,CONTAI III,Application for Income Certificates,2
284,CONTAI III,Search - GRN Information,3
284,CONTAI III,Search - Download of e-Ration Card,4
284,CONTAI III,Payment - e-Payment Stamp Duty & Registration Fees,5
284,CONTAI III,eDistrict Dashboard,6
285,PURULIA I,Apply - Payment of WBSEDCL Electricity Bill,1
285,PURULIA I,Application for Income Certificates,2
285,PURULIA I,Apply - Ordinary Residencial Certificate,3
285,PURULIA I,Apply for Birth & Death Certificate,4
285,PURULIA I,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
285,PURULIA I,Apply - GP Certificate,6
286,PURULIA II,Search - Status of Application of Swasthya Sathi Card,1
286,PURULIA II,Application for Income Certificates,2
286,PURULIA II,Apply - Payment of WBSEDCL Electricity Bill,3
286,PURULIA II,Apply - Mutation Application,4
286,PURULIA II,Apply - GP Certificate,5
286,PURULIA II,Caste Certificate,6
287,HURA,Search - Status of Application of Swasthya Sathi Card,1
287,HURA,Apply for Birth & Death Certificate,2
287,HURA,Apply - Payment of WBSEDCL Electricity Bill,3
287,HURA,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
287,HURA,Search - Download of e-Ration Card,5
287,HURA,Apply- Addition of New Member after Receiving Card (Form Â A),6
288,BALARAMPUR,Apply - Payment of WBSEDCL Electricity Bill,1
288,BALARAMPUR,Search - GRN Information,2
288,BALARAMPUR,Apply - ROR Application ,3
288,BALARAMPUR,Caste Certificate,4
288,BALARAMPUR,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
288,BALARAMPUR,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
289,ARSHA,Apply - Payment of WBSEDCL Electricity Bill,1
289,ARSHA,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
289,ARSHA,Application for Income Certificates,3
289,ARSHA,Apply for Birth & Death Certificate,4
289,ARSHA,Search - Blood Test Report,5
289,ARSHA,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
290,MANBAZAR I,Application for Income Certificates,1
290,MANBAZAR I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
290,MANBAZAR I,Caste Certificate,3
290,MANBAZAR I,Search - Download of e-Ration Card,4
290,MANBAZAR I,Apply - Payment of WBSEDCL Electricity Bill,5
290,MANBAZAR I,Search - Status of Application of Swasthya Sathi Card,6
291,MANBAZAR II,Apply - Payment of WBSEDCL Electricity Bill,1
291,MANBAZAR II,Apply for Birth & Death Certificate,2
291,MANBAZAR II,Application for Income Certificates,3
291,MANBAZAR II,Search - Bangla Awas Yojana,4
291,MANBAZAR II,Caste Certificate,5
291,MANBAZAR II,Apply - Plot Information,6
292,BANDWAN,Caste Certificate,1
292,BANDWAN,Search - Download of e-Ration Card,2
292,BANDWAN,Apply - Payment of WBSEDCL Electricity Bill,3
292,BANDWAN,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
292,BANDWAN,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
292,BANDWAN,Apply for Birth & Death Certificate,6
293,PUNCHA,Apply - Payment of WBSEDCL Electricity Bill,1
293,PUNCHA,Apply - ROR Application ,2
293,PUNCHA,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
293,PUNCHA,Search - GRN Information,4
293,PUNCHA,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
293,PUNCHA,Application for Income Certificates,6
294,BARABAZAR,Apply - Payment of WBSEDCL Electricity Bill,1
294,BARABAZAR,Apply for Birth & Death Certificate,2
294,BARABAZAR,Caste Certificate,3
294,BARABAZAR,Application for Income Certificates,4
294,BARABAZAR,Apply - GP Certificate,5
294,BARABAZAR,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
295,JHALDA I,Apply - Payment of WBSEDCL Electricity Bill,1
295,JHALDA I,Search - Status of Application of Swasthya Sathi Card,2
295,JHALDA I,Application for Income Certificates,3
295,JHALDA I,Search - Application Status of Digital Ration Card Application,4
295,JHALDA I,Apply for Birth & Death Certificate,5
295,JHALDA I,Apply - GP Certificate,6
296,JHALDA II,Apply - Payment of WBSEDCL Electricity Bill,1
296,JHALDA II,Apply for Birth & Death Certificate,2
296,JHALDA II,Application for Income Certificates,3
296,JHALDA II,Search - Regenerate Receipt of WBSEDCL,4
296,JHALDA II,Payment - Tax or Fees,5
296,JHALDA II,Info - Old Age Pension Scheme,6
297,JOYPUR,Apply - Payment of WBSEDCL Electricity Bill,1
297,JOYPUR,Application for Income Certificates,2
297,JOYPUR,Apply - Ordinary Residencial Certificate,3
297,JOYPUR,Search - Status of Application of Swasthya Sathi Card,4
297,JOYPUR,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
297,JOYPUR,Apply - GP Certificate,6
298,BAGHMUNDI,Apply - Payment of WBSEDCL Electricity Bill,1
